zip,lat,lon,urban,records_2020,records_2021
87516,36.1535537,-106.4630523,0,0,0
87517,36.394851,-105.7875824,0,0,0
87518,36.5082203,-106.5620674,0,0,0
87519,36.7699093,-105.6279335,0,0,0
87520,36.875021,-106.6273455,0,0,0
87521,36.0179889,-105.6124522,0,0,0
87522,35.9304728,-105.789677,1,0,0
87523,36.0136555,-105.8427547,0,0,0
87524,36.9324376,-105.6722738,0,0,0
87525,36.5690975,-105.4573216,0,0,0
87527,36.1511307,-105.8384101,0,0,0
87528,36.6715271,-106.9832325,0,0,0
87529,36.4700951,-105.6227835,1,0,0
87530,36.3488389,-106.191469,0,0,0
73002,34.9392353,-97.7283175,0,0,0
73003,35.6689052,-97.4973803,1,0,0
73004,35.1522974,-97.8441176,0,0,0
73005,35.0513083,-98.240141,1,0,0
73006,34.9062189,-98.40022,0,0,0
73007,35.6853553,-97.3274592,1,0,0
73008,35.5138875,-97.6479926,1,0,0
73009,35.2863436,-98.3728363,0,0,0
71603,34.1210751,-92.0881268,1,0,0
71630,33.6335578,-91.2235893,0,0,0
71631,33.5800255,-92.264958,0,0,0
73010,35.1113649,-97.6792148,1,0,0
28768,35.3249498,-82.7071676,1,0,0
28771,35.3470204,-83.8428143,0,0,0
28772,35.116966,-82.8272172,1,0,0
28773,35.2654438,-82.3097005,0,0,0
28774,35.0935362,-82.9949773,0,0,0
28775,35.0213126,-83.3218322,0,0,0
28778,35.6510855,-82.3985078,1,0,0
28779,35.3574462,-83.2122019,1,0,0
28781,35.2240557,-83.6354791,0,0,0
28782,35.2340248,-82.1490377,1,0,0
28783,35.2621425,-83.0104141,0,0,0
28785,35.6532698,-83.1396331,1,0,0
45620,38.9615971,-82.1421697,0,0,0
45621,39.1107876,-82.6077439,0,0,0
45622,39.3750039,-82.4908423,0,0,0
45623,38.6416862,-82.2697865,1,0,0
45624,39.1702247,-83.3470171,0,0,0
45628,39.3891453,-83.1937997,0,0,0
45629,38.6575693,-82.8158942,1,0,0
45630,38.6991414,-83.0915589,0,0,0
45631,38.8217507,-82.2643051,1,0,0
45634,39.1843623,-82.4864956,0,0,0
45636,38.5880558,-82.828153,0,0,0
45638,38.5611865,-82.6802649,1,0,0
45640,39.0197277,-82.6563145,1,0,0
45642,39.0470324,-83.0544619,0,0,0
45644,39.4595316,-82.844762,0,0,0
45645,38.5663531,-82.526994,0,0,0
45646,39.0751701,-83.3227859,0,0,0
38651,34.8934157,-90.0022192,1,0,0
38652,34.4830753,-88.9966669,1,0,0
38654,34.933929,-89.8162798,1,0,0
38658,34.1883414,-89.9009975,0,0,0
38659,34.6215054,-89.3315109,0,0,0
38661,34.8969907,-89.5610565,0,0,0
38663,34.7339674,-88.8806637,1,0,0
38664,34.8114624,-90.3292532,0,0,0
38665,34.5832726,-90.1660116,0,0,0
38666,34.4258844,-89.9202726,0,0,0
38668,34.5906684,-89.9178183,1,0,0
38670,34.4168954,-90.2887138,0,0,0
38672,34.9113995,-89.9278944,1,0,0
38673,34.2934426,-89.6358057,0,0,0
38674,34.8683698,-88.892398,0,0,0
38676,34.66645,-90.3837305,1,0,0
38677,34.3654105,-89.5371772,1,0,0
4497,45.7546098,-68.0609441,0,0,0
4530,43.8879822,-69.8267225,1,0,0
4535,44.0984676,-69.629176,0,0,0
4537,43.8754486,-69.6206883,0,0,0
4538,43.8515051,-69.6276114,0,0,0
4539,43.9735422,-69.5019718,0,0,0
4541,43.8942416,-69.4768806,0,0,0
4543,44.022351,-69.4907559,0,0,0
4544,43.8444456,-69.5823048,0,0,0
4547,43.9786046,-69.332584,0,0,0
4548,43.8334467,-69.7385614,0,0,0
4551,43.9800698,-69.4303812,0,0,0
4553,44.0522769,-69.5675223,0,0,0
4554,43.8627332,-69.5123235,0,0,0
4555,44.1012484,-69.4826583,0,0,0
4556,43.9759894,-69.6109523,0,0,0
4558,43.8851265,-69.5144713,0,0,0
4562,43.770829,-69.8191636,1,0,0
4563,44.0139223,-69.2587056,1,0,0
4564,43.9216866,-69.4649344,0,0,0
4568,43.8718242,-69.5582792,0,0,0
4570,43.8085462,-69.6307648,0,0,0
4571,43.8966565,-69.6741699,0,0,0
4572,44.1220835,-69.3833538,0,0,0
4573,43.9513574,-69.5523298,0,0,0
4574,44.2606394,-69.3915239,0,0,0
4575,43.8521498,-69.6622008,0,0,0
4576,43.8133391,-69.6628684,0,0,0
4578,43.9824454,-69.6927542,0,0,0
4579,43.9596558,-69.7693507,1,0,0
4605,44.6728094,-68.3918412,1,0,0
4606,44.540726,-67.7123641,0,0,0
4607,44.4670479,-68.086866,0,0,0
33621,27.8491771,-82.5107826,1,0,0
33624,28.0802555,-82.5282475,1,0,0
37388,35.3436708,-86.221295,1,0,0
33625,28.0668763,-82.5612183,1,0,0
37391,35.0932347,-84.35392,0,0,0
37394,35.5394069,-85.8600529,0,0,0
37396,35.0057989,-85.4997295,0,0,0
33626,28.0670452,-82.620348,1,0,0
37397,35.2255426,-85.5146481,0,0,0
44653,40.4361012,-81.3703319,1,0,0
62832,38.0118216,-89.2489104,1,0,0
38334,35.3612845,-88.5717181,0,0,0
54642,44.1520761,-91.0449439,0,0,0
93432,35.4785202,-120.4814349,0,0,0
93433,35.1208877,-120.6196642,1,0,0
93434,34.906979,-120.5826984,1,0,0
93436,34.5956693,-120.3526669,1,0,0
93437,34.7379638,-120.5437387,1,0,0
93440,34.7122161,-120.2301458,0,0,0
93441,34.7183812,-120.1541839,1,0,0
93442,35.4019312,-120.7993662,1,0,0
93444,35.0371979,-120.5045934,1,0,0
93445,35.0443956,-120.6201989,1,0,0
93446,35.6631453,-120.7496967,1,0,0
93449,35.1609345,-120.6533416,1,0,0
93450,36.0854229,-120.818522,0,0,0
93451,35.8822433,-120.6108216,0,0,0
93452,35.7464854,-121.223348,0,0,0
93454,34.9230125,-120.2594631,1,0,0
93455,34.8317924,-120.4335089,1,0,0
93458,34.9593395,-120.4900814,1,0,0
93460,34.6535333,-120.0071528,1,0,0
93461,35.6529109,-120.2664283,0,0,0
93463,34.6243954,-120.1378749,1,0,0
93465,35.5404186,-120.736236,1,0,0
93501,35.0671113,-118.1849408,1,0,0
93505,35.1637396,-117.8865267,1,0,0
93510,34.4509057,-118.2276141,0,0,0
93512,37.8918665,-118.5545694,0,0,0
93513,37.131989,-118.1558801,0,0,0
93514,37.4921149,-118.3904081,1,0,0
93516,35.0022823,-117.6299405,0,0,0
93517,38.2355041,-119.4544376,0,0,0
93518,35.3851106,-118.4911682,0,0,0
93519,35.2943494,-117.9257852,0,0,0
93522,36.3162976,-117.5923332,0,0,0
96814,21.2931708,-157.8486866,1,0,0
96816,21.2906757,-157.7883519,1,0,0
96817,21.3555065,-157.8216465,1,0,0
96818,21.3433313,-157.9417205,1,0,0
96819,21.3471175,-157.8773172,1,0,0
96821,21.3111717,-157.7502304,1,0,0
96822,21.3202084,-157.8107593,1,0,0
96850,21.3037682,-157.8626629,1,0,0
96853,21.3337549,-157.9389762,1,0,0
25918,37.7532002,-80.9956407,1,0,0
25920,37.6885949,-81.3340399,1,0,0
25921,37.6722585,-81.3141204,1,0,0
25922,37.4659674,-81.1050417,0,0,0
25928,37.5633651,-81.3355596,0,0,0
25932,37.7520107,-81.2995686,0,0,0
25936,37.9264317,-81.0339739,0,0,0
25938,38.153072,-81.0468573,0,0,0
25942,38.017861,-80.9853531,0,0,0
25951,37.6620494,-80.8664323,1,0,0
25958,38.0228331,-80.7500095,0,0,0
25962,37.9857673,-80.7991565,0,0,0
25969,37.6179885,-81.0019285,0,0,0
25971,37.4774191,-80.9774464,0,0,0
25972,38.0357162,-80.7461261,0,0,0
25976,37.848997,-80.8427675,0,0,0
25977,37.7978375,-80.9065631,0,0,0
25978,37.620672,-80.9450143,0,0,0
25979,37.5109418,-80.9134822,0,0,0
25981,38.0970638,-80.7110786,0,0,0
25984,38.0292329,-80.5973661,0,0,0
25985,37.783343,-80.813413,0,0,0
25989,37.680919,-81.0699514,0,0,0
26003,40.0701633,-80.6472417,1,0,0
26030,40.2202158,-80.6562682,0,0,0
26031,40.0093945,-80.7292646,1,0,0
26032,40.1923934,-80.5404697,0,0,0
26033,39.8302403,-80.5780221,0,0,0
26034,40.5984734,-80.5523341,1,0,0
26035,40.3449004,-80.5535392,1,0,0
26036,39.9777199,-80.5542992,0,0,0
26037,40.3350487,-80.5859181,1,0,0
26038,39.9645905,-80.7241026,1,0,0
26039,39.7993687,-80.6740662,0,0,0
26040,39.9885245,-80.7159618,1,0,0
26041,39.8872468,-80.7054185,1,0,0
26047,40.5202397,-80.589194,1,0,0
26050,40.6077411,-80.6076368,1,0,0
15210,40.4069513,-79.9849873,1,0,0
15211,40.430323,-80.0156206,1,0,0
15212,40.4802485,-80.0496157,1,0,0
15213,40.4440405,-79.9552469,1,0,0
15214,40.4865565,-80.0139529,1,0,0
15215,40.5013921,-79.91267,1,0,0
15216,40.4026265,-80.0348488,1,0,0
15217,40.4308213,-79.9200892,1,0,0
15218,40.4236101,-79.889803,1,0,0
15219,40.4431839,-79.9830643,1,0,0
15220,40.4195062,-80.047768,1,0,0
15221,40.4357906,-79.8642695,1,0,0
15222,40.4476914,-79.9934447,1,0,0
15223,40.5051898,-79.9524095,1,0,0
15224,40.4642338,-79.9448011,1,0,0
15225,40.5066796,-80.1138435,1,0,0
15227,40.3757088,-79.9705833,1,0,0
15228,40.3706674,-80.0441349,1,0,0
15229,40.5203528,-80.0370531,1,0,0
15233,40.4608623,-80.0349172,1,0,0
15236,40.3474147,-79.97547,1,0,0
4742,46.7762407,-67.859197,0,0,0
4743,47.2002665,-68.6143326,0,0,0
4745,47.2821013,-68.3887833,0,0,0
4746,47.2510153,-68.1429619,0,0,0
4747,46.0049789,-68.2337817,0,0,0
4750,46.9549672,-67.8574374,0,0,0
4756,47.3217083,-68.298213,0,0,0
25311,38.3668629,-81.5570347,1,0,0
25312,38.4484035,-81.6593463,1,0,0
25313,38.4193154,-81.7664532,1,0,0
25314,38.3080825,-81.6402535,1,0,0
25315,38.2222815,-81.5603368,1,0,0
25320,38.5398513,-81.6331912,1,0,0
25401,39.4571683,-77.9724285,1,0,0
25403,39.4748505,-78.0116395,1,0,0
25411,39.5487482,-78.2214699,0,0,0
25413,39.3105884,-78.0559477,1,0,0
25414,39.242423,-77.865774,1,0,0
25419,39.5828797,-77.8851363,1,0,0
25420,39.3815649,-78.1150405,1,0,0
25422,39.5449878,-78.3542892,0,0,0
25425,39.1620773,-77.8556885,1,0,0
25427,39.5207035,-78.0852891,1,0,0
25428,39.3806348,-78.02221,1,0,0
25430,39.3271839,-77.9379155,1,0,0
25431,39.4837617,-78.5743123,0,0,0
25432,39.3063703,-77.7829861,0,0,0
25434,39.4397468,-78.4611065,0,0,0
25437,39.427797,-78.5704891,0,0,0
25438,39.3234407,-77.8640082,1,0,0
25442,39.3728474,-77.8327492,1,0,0
25443,39.4370901,-77.8144548,1,0,0
25444,39.4128536,-78.5238888,0,0,0
25446,39.2415884,-77.9534048,1,0,0
25501,38.153876,-81.9696427,0,0,0
25502,38.6563992,-82.1171583,0,0,0
25503,38.6125914,-82.1209573,0,0,0
25505,38.0122949,-82.0311901,0,0,0
19066,40.0025825,-75.249064,1,0,0
19067,40.2058766,-74.8178265,1,0,0
19070,39.9062482,-75.3247331,1,0,0
48377,42.5053681,-83.473579,1,0,0
48380,42.5829938,-83.6668365,1,0,0
48381,42.5584116,-83.5917929,1,0,0
48383,42.6556097,-83.5258239,1,1,0
48386,42.6601831,-83.4799691,1,0,0
48390,42.5507106,-83.4742179,1,0,0
48393,42.521838,-83.5450877,1,0,0
48397,42.4950169,-83.0410352,1,0,0
48401,43.3473419,-82.6705914,0,0,0
48411,42.9319813,-83.5289065,0,0,0
48412,43.0704326,-83.1755486,0,0,0
48413,43.798508,-82.9941754,1,0,0
48414,42.8616938,-84.0798469,0,0,0
48416,43.2170711,-82.9849542,0,0,0
48417,43.2612818,-83.9391942,0,0,0
48418,42.7942946,-83.9698906,0,0,0
48419,43.435806,-82.6604283,0,0,0
66438,39.8544835,-96.4928635,0,0,0
66439,39.6563308,-95.5400857,0,0,0
66440,39.2681811,-95.6768224,0,0,0
66441,38.9735209,-96.8030906,1,0,0
66442,39.0916696,-96.7901434,1,0,0
66449,39.3901379,-96.8564654,0,0,0
66451,38.6147307,-95.6723143,0,0,0
66501,39.0538095,-96.2374463,0,0,0
66502,39.1562993,-96.5212649,1,0,0
66503,39.2650511,-96.6952548,1,0,0
66506,39.1958425,-96.5815803,1,0,0
66507,39.0452161,-96.0681382,0,0,0
66508,39.8558483,-96.6307695,1,0,0
66509,39.3416446,-95.7766558,0,0,0
66510,38.4996263,-95.6101985,0,0,0
66512,39.19917,-95.545107,0,0,0
66514,39.1262313,-96.8756021,0,0,0
1876,42.6118008,-71.2275708,1,0,0
1879,42.6677617,-71.4288204,1,0,0
1880,42.5015239,-71.0674892,1,0,0
38680,34.9516736,-90.1461465,1,0,0
38683,34.9349104,-88.8673144,0,0,0
38685,34.5930722,-89.4884857,0,0,0
38701,33.3107383,-91.0442622,1,0,0
38702,33.5356656,-91.1800506,0,0,0
38704,33.0071746,-91.0212517,0,0,0
38720,34.1460085,-90.9166408,0,0,0
38721,32.989634,-90.7463593,0,0,0
38722,33.2603037,-90.8839385,0,0,0
38723,33.2296623,-91.0383667,0,0,0
38725,33.6487565,-91.0309474,0,0,0
38726,33.7557955,-90.9887077,0,0,0
38730,33.6828585,-90.7907782,1,0,0
38731,33.0665996,-91.0467421,0,0,0
38732,33.7588549,-90.725595,1,0,0
38736,33.6427901,-90.5373675,0,0,0
38737,33.8635205,-90.5241723,0,0,0
38738,33.9450987,-90.5331408,0,0,0
38740,34.0576779,-90.7987596,0,0,0
38744,33.0141537,-91.0371485,0,0,0
38745,32.9729384,-90.9918129,0,0,0
38746,33.9619732,-90.909267,0,0,0
38748,33.1511963,-90.902048,1,0,0
38749,33.447423,-90.7523669,0,0,0
38751,33.4455298,-90.6869946,1,0,0
38753,33.3473386,-90.5762836,0,0,0
38754,33.2499438,-90.6225345,0,0,0
38756,33.389575,-90.8602498,1,0,0
38759,33.8251581,-90.7303271,1,0,0
77464,29.592427,-95.9552785,0,0,0
77465,28.7634178,-96.2304601,1,0,0
77466,29.792687,-96.0122154,0,0,0
77467,29.2011731,-96.1015391,0,0,0
77468,29.132669,-95.9410901,0,0,0
77469,29.4826778,-95.6801859,1,0,0
77470,29.5371572,-96.5462078,0,0,0
77473,29.7951475,-96.1077135,0,0,0
77474,29.780109,-96.1811585,1,0,0
77475,29.4886417,-96.6525011,0,0,0
77476,29.6920769,-95.9511436,1,0,0
77477,29.6242744,-95.5680082,1,0,0
77478,29.620312,-95.6056934,1,0,0
77479,29.5669964,-95.636016,1,0,0
44119,41.5893499,-81.547386,1,0,0
62428,39.2626539,-88.1367128,0,0,0
44120,41.4739468,-81.5799559,1,0,0
62431,39.2281702,-88.9887444,0,0,0
62432,39.1354712,-88.139833,0,0,0
44121,41.5264941,-81.5321291,1,0,0
62433,39.1067421,-87.7157558,0,0,0
62434,38.842047,-88.3217954,0,0,0
62436,39.1798885,-88.2525027,0,0,0
37915,35.9708125,-83.9004316,1,0,0
62438,39.3211138,-88.8692273,0,0,0
44122,41.4694717,-81.5124151,1,0,0
79226,34.9007598,-100.9945492,0,0,0
79227,33.8996847,-99.7697842,0,0,0
79229,33.6657063,-100.6765635,0,0,0
79230,34.7022735,-100.0692215,0,0,0
79231,33.9063792,-101.0700364,0,0,0
79233,34.5209958,-100.5256477,0,0,0
79234,34.2304434,-100.935228,0,0,0
79235,33.9619316,-101.2461448,1,0,0
79236,33.7121066,-100.4924114,0,0,0
79237,34.910791,-100.6568202,0,0,0
79239,34.6556227,-100.7638926,0,0,0
79240,34.8860663,-100.7799314,0,0,0
79241,34.179633,-101.3878128,0,0,0
79243,33.7744795,-100.9901139,0,0,0
79244,34.0419356,-100.8527707,0,0,0
79245,34.8557716,-100.5100976,0,0,0
79247,34.3298128,-99.4090692,0,0,0
56533,46.4090032,-96.1564706,0,0,0
56534,46.471572,-96.0113966,0,0,0
56535,47.6775414,-96.0416551,0,0,0
56536,47.0467942,-96.5229693,0,0,0
56537,46.2754511,-96.0897932,1,0,0
56540,47.557714,-96.2695767,0,0,0
56541,47.1623928,-96.1415026,0,0,0
56542,47.5503258,-95.736221,0,0,0
56543,46.2870107,-96.338325,0,0,0
56544,46.7577864,-95.6054374,0,0,0
56545,47.397374,-96.2432508,0,0,0
56546,47.1048768,-96.7200743,0,0,0
48138,42.1339782,-83.1539214,1,0,0
48139,42.4524517,-83.8060498,1,0,0
48140,41.8821837,-83.5805067,0,0,0
48143,42.4599776,-83.8519688,1,0,0
25234,38.808318,-81.1333429,0,0,0
25235,38.6695274,-81.0894997,0,0,0
25239,38.8323552,-81.8516919,0,0,0
25241,38.7879747,-81.8100312,1,0,0
25243,38.6867171,-81.4794677,0,0,0
25244,38.7675656,-81.5508723,0,0,0
25245,38.69742,-81.7553846,0,0,0
25247,39.005944,-82.0062937,1,0,0
25248,38.6442677,-81.6138621,0,0,0
25251,38.6205246,-81.2363227,0,0,0
25252,38.8197781,-81.6523013,0,0,0
25253,38.9210639,-81.9614899,1,0,0
25259,38.6735266,-81.2517591,0,0,0
25260,39.0037842,-82.0319857,1,0,0
25261,38.8216615,-81.0804872,0,0,0
25262,38.9078018,-81.8260411,0,0,0
25264,38.8598641,-81.8938844,0,0,0
25265,38.9866221,-81.9577374,1,0,0
25266,38.605979,-81.1623215,0,0,0
25267,38.8336183,-80.9409059,0,0,0
25268,38.717785,-81.0745356,0,0,0
25270,38.8647585,-81.4249031,0,0,0
25271,38.78851,-81.6925386,1,0,0
25275,38.9215091,-81.610584,0,0,0
25276,38.7820797,-81.328692,1,0,0
25285,38.5396556,-81.1015557,0,0,0
25286,38.6151986,-81.4079855,0,0,0
13321,43.0879662,-75.3708362,1,0,0
13322,42.9543453,-75.2016568,1,0,0
13323,43.0399809,-75.3793526,1,0,0
13324,43.3206117,-74.9616279,0,0,0
13325,43.5762825,-75.5278574,0,0,0
13326,42.7225107,-74.8953708,0,0,0
13327,43.9729293,-75.2623088,0,0,0
13328,42.9850957,-75.4290266,0,0,0
13329,43.1074625,-74.7084305,0,0,0
13331,43.866299,-74.8809014,0,0,0
13332,42.7641591,-75.5817357,0,0,0
13333,42.8369947,-74.8186441,0,0,0
52651,40.8641442,-91.813729,0,0,0
31323,31.6874916,-81.4276668,1,0,0
52653,41.1629303,-91.1539932,0,0,0
31324,31.850203,-81.2648237,1,0,0
52654,41.1407019,-91.671739,0,0,0
52655,40.8472636,-91.2139137,1,0,0
31326,32.2952,-81.229931,1,0,0
52656,40.7398143,-91.4554997,0,0,0
52657,40.7678525,-91.5188083,0,0,0
52658,40.6994039,-91.2296536,0,0,0
54643,44.1869703,-90.6381801,0,0,0
38337,35.7852747,-89.0140247,0,0,0
54644,44.0360844,-91.0634082,0,0,0
62833,38.361723,-88.1641773,0,0,0
54645,43.3211452,-90.9326419,0,0,0
38339,35.0523838,-88.515064,0,0,0
34476,29.0816052,-82.1968229,1,0,0
62835,38.1060459,-88.3216694,0,0,0
62836,38.0945688,-88.8054552,0,0,0
54646,44.1137984,-90.0980589,0,0,0
34479,29.2557235,-82.1091124,1,0,0
54648,43.8294335,-90.6525861,0,0,0
34480,29.0941997,-82.0942085,1,0,0
62837,38.3603629,-88.352947,1,0,0
44654,40.5379372,-81.8708668,1,0,0
38341,35.8775772,-88.0838948,0,0,0
38342,36.07174,-88.288871,0,0,0
44656,40.5691079,-81.3347356,0,0,0
62838,38.8837714,-88.739995,0,0,0
54650,43.9103427,-91.2270219,1,0,0
54651,43.7236307,-90.5731365,0,0,0
44657,40.7409413,-81.0930955,1,0,0
54652,43.460478,-90.7622747,0,0,0
44659,40.6945849,-81.7023891,0,0,0
34481,29.1255379,-82.3098952,1,0,0
44661,40.5955881,-82.113021,0,0,0
54654,43.2696528,-90.9640183,0,0,0
15006,40.6335902,-79.8768888,1,0,0
15007,40.6522832,-79.9316896,1,0,0
15009,40.6979124,-80.3652772,1,0,0
15010,40.7708558,-80.3514175,1,0,0
15012,40.1555212,-79.8129807,1,0,0
15014,40.6079823,-79.7400161,1,0,0
51357,43.0607737,-95.2806185,0,0,0
51358,43.1315317,-94.8995512,0,0,0
51363,43.4336027,-94.9467323,0,0,0
51364,43.2995524,-94.965445,0,0,0
51365,43.3096194,-94.7332831,0,0,0
51366,42.9607027,-95.0029538,0,0,0
51401,42.0656606,-94.8696601,1,0,0
51430,42.0826126,-95.0241138,0,0,0
47596,38.8664956,-87.2277336,0,0,0
47597,38.6544518,-87.2987437,0,0,0
47598,38.38704,-87.2114469,0,0,0
47601,38.0514427,-87.2545328,1,0,0
47610,38.0653219,-87.4095269,1,0,0
47611,38.0279179,-87.057458,0,0,0
47612,38.1930259,-87.6992397,0,0,0
47613,38.1589479,-87.4174708,0,0,0
47615,37.9696599,-86.9638237,0,0,0
47616,38.2422592,-87.8885576,0,0,0
47619,38.1837385,-87.3081498,0,0,0
47620,37.9318896,-87.9057014,1,0,0
47631,38.1091306,-87.9017918,0,0,0
47633,38.1759087,-87.7878902,0,0,0
47634,37.9394677,-87.1824525,0,0,0
47635,37.883458,-87.1009111,0,0,0
47637,38.1357218,-87.1513273,0,0,0
47638,38.0643811,-87.7776357,0,0,0
47639,38.176143,-87.5729389,1,0,0
47640,38.4781761,-87.484032,0,0,0
47648,38.2486465,-87.5508845,1,0,0
47649,38.3534836,-87.4512086,0,0,0
1886,42.5855413,-71.44025,1,0,0
1887,42.5646465,-71.1645158,1,0,0
1890,42.4527518,-71.1443188,1,0,0
1901,42.4604187,-70.9463791,1,0,0
1902,42.4710392,-70.9415353,1,0,0
1904,42.4924563,-70.9739297,1,0,0
1905,42.4659985,-70.9757922,1,0,0
1907,42.4741451,-70.9065967,1,0,0
1908,42.4282342,-70.9260711,1,0,0
26055,39.762275,-80.7798277,1,0,0
26056,40.5312748,-80.5771265,0,0,0
26060,40.1100386,-80.5576242,0,0,0
26062,40.4213718,-80.5577259,1,0,0
26070,40.259827,-80.5800286,1,0,0
26074,40.1598971,-80.5954161,0,0,0
26075,40.1946215,-80.6629655,0,0,0
26101,39.2400073,-81.5758066,1,0,0
26104,39.276005,-81.4803049,1,0,0
26133,39.1232816,-81.6724142,0,0,0
26134,39.3687166,-81.2904342,1,0,0
26136,38.9636409,-81.1322487,0,0,0
26137,38.9955832,-81.0494002,0,0,0
26138,39.0234248,-81.2060154,0,0,0
26141,38.9335516,-81.2458805,0,0,0
26142,39.1985351,-81.4348448,1,0,0
26143,39.0563664,-81.3727357,0,0,0
26146,39.4570654,-81.036844,0,0,0
26147,38.9001598,-81.0775456,0,0,0
26148,39.0584987,-81.182808,0,0,0
26149,39.4040016,-81.0084776,0,0,0
26150,39.1572834,-81.5358976,1,0,0
26151,38.8792224,-81.1720509,0,0,0
26152,39.0100615,-81.1959074,0,0,0
26155,39.6300556,-80.7639635,1,0,0
26159,39.5988907,-80.9219961,1,0,0
26160,38.9812018,-81.4120573,0,0,0
26161,39.1805639,-81.2482004,0,0,0
26164,39.0133552,-81.6948482,1,0,0
26167,39.5389388,-80.7433846,0,0,0
26169,39.072207,-81.5715889,0,0,0
26170,39.3582548,-81.1678474,1,0,0
26175,39.5371882,-80.9747546,1,0,0
26178,39.0582518,-81.0381034,0,0,0
26180,39.1949132,-81.3663,0,0,0
26181,39.2093252,-81.6644632,1,0,0
26184,39.2949931,-81.3527204,1,0,0
15237,40.549891,-80.0438834,1,0,0
15238,40.537912,-79.8794192,1,0,0
15239,40.4836786,-79.738076,1,0,0
15241,40.3330192,-80.0824846,1,0,0
15243,40.3764973,-80.0713894,1,0,0
15260,40.4439145,-79.953256,1,0,0
15290,40.4573293,-80.0192936,1,0,0
15301,40.1535648,-80.2534114,1,0,0
15310,39.7927249,-80.4821971,0,0,0
15311,40.0459135,-80.1839334,0,0,0
15312,40.2515279,-80.440702,0,0,0
15313,40.0679603,-80.0237052,0,0,0
15314,40.1463065,-80.0168095,1,0,0
15315,39.758087,-79.9827757,0,0,0
15316,39.7242002,-80.2524107,0,0,0
15317,40.2763216,-80.1716617,1,0,0
15320,39.8762412,-79.9902718,1,0,0
15321,40.3233659,-80.1879188,1,0,0
15322,39.9882296,-80.0532843,0,0,0
15323,40.1122509,-80.4056593,0,0,0
15324,40.1007773,-80.065715,0,0,0
59916,48.3566924,-113.7258833,0,0,0
59917,48.93464,-114.876703,0,0,0
59918,48.7681009,-114.8590609,0,0,0
59919,47.9482835,-113.3985315,0,0,0
59920,47.976019,-114.620554,0,0,0
59922,47.9982059,-114.1985207,0,0,0
59923,48.2258736,-115.3917708,1,0,0
59925,48.0444356,-114.8326147,0,0,0
59926,48.352184,-113.9955962,0,0,0
59927,48.5949647,-114.7121671,0,0,0
33629,27.9215358,-82.5090435,1,0,0
33634,28.0098262,-82.5477891,1,0,0
33635,28.027644,-82.6199325,1,0,0
37398,35.1811641,-86.1383599,1,0,0
33637,28.0451998,-82.3628605,1,0,0
37402,35.043722,-85.3178711,1,0,0
37403,35.0482592,-85.294362,1,0,0
33647,28.1269518,-82.3540928,1,0,0
48420,43.179103,-83.7005078,1,0,0
48421,43.1554963,-83.3931894,1,0,0
48422,43.2614717,-82.6537037,0,0,0
48423,43.0386098,-83.5109458,1,0,0
48426,43.5114908,-83.0573469,0,0,0
48427,43.5356379,-82.7254819,0,0,0
48428,42.9381955,-83.1544537,0,0,0
48429,42.9027986,-84.0040492,1,0,0
48430,42.7582154,-83.7436829,1,0,0
48432,43.8986976,-82.9720742,0,0,0
48433,43.075348,-83.8672266,1,0,0
48434,43.6618893,-82.6117774,0,0,0
48435,43.2453788,-83.3593381,0,0,0
48436,42.865301,-83.8768014,0,0,0
73011,34.8478418,-97.7465767,0,0,0
73012,35.6603048,-97.5894327,1,0,0
71638,33.5209357,-91.4846678,1,0,0
73013,35.617421,-97.482513,1,0,0
71639,33.9014463,-91.5203346,1,0,0
73014,35.5875341,-98.1451889,0,0,0
71640,33.1012486,-91.2782735,0,0,0
78614,29.4104098,-97.5871743,0,0,0
78615,30.4654587,-97.3841122,0,0,0
78616,29.9400664,-97.5682939,0,0,0
78617,30.148536,-97.5930302,1,0,0
78618,30.4651627,-99.156225,0,0,0
78619,30.1122109,-98.0332637,0,0,0
78620,30.2253661,-98.1361553,1,0,0
78621,30.338855,-97.3617894,1,0,0
78622,29.754521,-97.7758368,0,0,0
78623,29.9711391,-98.2282307,0,0,0
78624,30.2809383,-98.8766835,1,0,0
78626,30.6578952,-97.6178433,1,0,0
78629,29.4768424,-97.4489398,1,0,0
78631,30.3397698,-99.3065799,0,0,0
78632,29.6961102,-97.4706635,0,0,0
78633,30.7411832,-97.7561015,1,0,0
78634,30.5606039,-97.5462599,1,1,0
78635,30.2060766,-98.5648602,0,0,0
78636,30.3168979,-98.4249921,0,0,0
78638,29.6595876,-97.7851962,0,0,0
78639,30.6728177,-98.442748,1,1,0
78641,30.5625575,-97.9078457,1,0,0
78642,30.6908798,-97.9414258,1,0,0
78643,30.6885434,-98.6898893,1,0,0
78644,29.8716437,-97.6768206,1,0,0
78645,30.4500412,-97.9719776,1,0,0
78648,29.6901841,-97.6335547,1,0,0
78650,30.3038849,-97.2188991,0,0,0
78652,30.1328198,-97.8746889,1,0,0
78653,30.3397173,-97.5234817,1,0,0
78654,30.5812155,-98.2087319,1,0,0
45647,39.2943408,-82.733029,0,0,0
45648,38.9180874,-83.0076859,1,0,0
45650,38.7382926,-83.4223281,0,0,0
43613,41.7062457,-83.6037304,1,0,0
22949,37.7890795,-78.8834397,0,0,0
22952,37.9635622,-78.9627405,0,0,0
49861,46.7617468,-88.2485092,0,0,0
